identifier,name,abstract,geo.latitude,geo.longitude,topAttraction,classification.name,classification.values.name,price,city
737392b6-b310-4b98-9437-499db4ea2b8d,Foxtrail – fun in Lugano,"In Lugano, the fox takes chasers across the entire Mediterranean-style town. You'll search for secret treasure and will need to rescue knights, decipher ancient lettering and follow traces of blood.",47.0416576,8.31863329999999,False,indooroutdoorclassifications,outdoor,,lucerne
72af8df1-ef49-4e2c-abaf-454d6d80a0af,Foxtrail – Puzzle fun in the Bernese Oberland,"In the Bernese Oberland, the scavenger hunt is available in Thun, on the Ballenberg and in Emmental. In these uniquely beautiful surroundings, the fox ensures that chasers are never bored. Whether in the midst of ancient buildings at the Swiss Open-Air Museum, with a spectacular view of the castle in Thun, or looking for the locomotive Emma – there’s something for everyone on these Foxtrails.",47.0416576,8.31863329999999,False,indooroutdoorclassifications,outdoor,,lucerne
67952065-bc4b-41bc-ada5-8f2a92a78d78,Foxtrail – fun in Aargau,"In Aargau, the scavenger hunt is available in the castles of Lenzburg and Wildegg and in Baden. Whether in a mystical castle, a colourful castle garden or the industrial, urban heartland – there is plenty for young and old alike on these trails.",47.0416576,8.31863329999999,False,indooroutdoorclassifications,outdoor,,lucerne
39e11846-1ae9-4c9c-82e7-63d727085a62,Foxtrail – Puzzle fun in and around Lucerne,"In the Lucerne region, the scavenger hunt is available in and around the city of Lucerne, in Weggis-Vitznau, on the Klewenalp, and between Sarnen and Stansstad. The city of light and its surroundings attract not only tourists, but foxes too. Crack codes in the old town, solve puzzles in the surrounding area or decipher clues while surrounded by beautiful panoramic mountain views – there’s no chance of boredom here.",47.0416576,8.31863329999999,False,indooroutdoorclassifications,outdoor,,lucerne
2d9af042-f0d7-41a1-a64b-13fcf1290bc4,Foxtrail – fun in and around Zurich,"The fox takes chasers on seven different trails across Zurich and Winterthur. The fox has made off between the lake and Hallenstadion, and chasers will need cunning, teamwork and urban speed to catch it.",47.0416576,8.31863329999999,False,indooroutdoorclassifications,outdoor,,lucerne
1d061737-e4af-4798-878c-391ea41dd3bd,Foxtrail – fun in Basel,"The fox takes chasers on six different trails across Basel. But watch out, at the bend in the Rhine, foxes are up to every trick. The fox has to be caught before it leaps away over the border.",47.0416576,8.31863329999999,False,indooroutdoorclassifications,outdoor,,lucerne
2a7b760a-c3ad-455d-82b7-4270d08481c1,A feast for the palate in the VILLA Schweizerhof,"The Hotel Schweizerhof Luzern has been responsible for the VILLA Schweizerhof restaurant since 2017. The historic building is distinguished by its wonderful location with stunning views of the lake and mountains, while its park conveys a soothing tranquillity.",47.05445308332758,8.327010210919505,False,seasons,winter,,lucerne
8ca7f500-14b8-4a70-b50f-bb8d4abe032a,Girl power in the world of technology,"On a themed tour, visitors will get to know aspects of Swiss transport history, in which women play a key role.",47.0531339,8.3353448,False,dynamiccampaigntypes,womenonly_stadtkulturfuehrungen,,lucerne
e2a8bb7e-8078-4ca6-8a76-408d1a2a8351,Lucerne Lido,"Lucerne’s lido sits on the shores of Lake Lucerne, spanning a length of over 300 metres.",47.05012635416917,8.336243517244005,False,wheelchairaccessibleclassifications,wheelchairaccessible,,lucerne
89967da6-c508-4bda-8b2d-f050c98608b3,Adventure Mountain Sonnenberg,"The Sonnenberg cogwheel train, called the “Little Blue Train,” whisks visitors in a few minutes to the multifaceted adventure mountain near Kriens, a leisure paradise and recreational area.",47.03723568024551,8.276737974092192,False,indooroutdoorclassifications,outdoor,,lucerne
d76e51ff-f4a8-45b3-a576-62575045f489,Dragon Moor - Nature-Adventure Krienseregg,"We invite all visitors to a stop-over on the Krienseregg Mountain when they ascend Mt. Pilatus on the world's steepest cogwheel train, or by means of the aerial cableway and the panorama-gondola.",47.03410606147577,8.27908369316483,False,indooroutdoorclassifications,outdoor,,lucerne
f4e2b554-08ab-4b4c-80e0-2a6575b48eb4,Kids Arena,"The Kids Arena is Lucerne’s largest indoor children’s playground. Right throughout the year, children from 0 to 10 years can come and run around, climb up, slide down and tumble to their hearts’ content.",47.07838315112392,8.301992311572995,False,indooroutdoorclassifications,indoor,,lucerne
b86e6755-1f6f-4668-af61-47574b66af97,Waking up high above the lake,,47.0304582,8.2779461,False,indooroutdoorclassifications,indooroutdoor,,lucerne
7b689fae-f16c-4df8-bfe9-c97d09df1223,Golden Roundtrip Pilatus,"The landmark of Central Switzerland, and Lucerne's 'own' peak: Mount Pilatus. The Golden Tour by steamer, red rack-and-pinion railway and back via cable railways is the classic round trip.",47.0304531715681,8.277947665174107,False,indooroutdoorclassifications,outdoor,,lucerne
71eb87c6-8312-493f-b144-5c836e6595ee,Pilatus Flower Trail,"Up high on Pilatus, the flora is extraordinarily rich. The landscape resembles a wild garden full of flowers, through which you can hike along a designated path dotted with signs providing information on plant species, their blooming periods and Latin names.",47.0304582,8.2779461,False,difficulty,low,,lucerne
da6fc190-b089-4ef9-8e36-dd871c7fb650,Blowing glass in Hergiswil,In 2017 Glasi Hergiswil will celebrate its 200-year anniversary. It is the only factory in Switzerland where glass is still mouth-blown.,46.98379537649063,8.311355709548351,False,month,allyear,,lucerne
7c1a47ee-a243-4e30-955d-0b73cdb51d42,Blowing glass in Hergiswil,,46.9837953764,8.3113557094,False,indooroutdoorclassifications,indoor,,lucerne
6b8f2c40-2a77-4c93-bc2f-cb142a3d1fe9,Aeschbach Chocolatier: ChocoStudio,With a view of Mount Pilatus and the in-house chocolate manufacture the participants will be accompanied by an Aeschbach Chocolatier and introduced to the secrets of dip-coating and decoration of chocolates.,47.10544851804223,8.37355912742995,False,month,allyear,,lucerne
05beb749-c1ed-44c3-b29d-205c789c7ff1,Tender veal from Obbürgen,,46.99614112,8.378085194,False,indooroutdoorclassifications,indooroutdoor,,lucerne
b1aaa42e-b490-4906-92e2-501206151481,The Ladies Chef’s Table,Women will cook with Chef Chatsorn and enjoy a six-course meal in the top Asian restaurant on the Bürgerstock.,46.9967981569489,8.37948996475678,False,dynamiccampaigntypes,texter,,lucerne
cbd6c82d-9cd6-41d3-9408-040504b21593,Fräkmüntegg adventures – Pilatus,"Young or old, adrenaline junkie or connoisseur, the Fräkmüntegg adventures on Pilatus have something that will appeal to everyone.",46.99094171936994,8.252101845477554,False,indooroutdoorclassifications,outdoor,,lucerne
e2b879ff-ec9c-44a0-b710-1885036b0bbc,Exclusive sailing activities,Experience a few various hours on Lake Lucerne under sail. Our individually organized events will leave a lasting impression on all involved.,46.97940143066089,8.334049449812124,False,seasons,summer,,lucerne
5728756d-3080-4d50-ab44-96bee9302599,Summer Toboggan Run upon Fräkmüntegg,Get into the groove on Switzerland's longest summer toboggan run - 1350 metres of tempo and top-notch fun.,46.988319898851,8.248867677873388,False,indooroutdoorclassifications,outdoor,,lucerne
ef5f49dd-0f00-4549-a2e1-16ba965b7ddd,Hammetschwand lift and Felsenweg path,The 152.8 meter-high lift to the Bürgenstock looks like a heaven-bound rocket. And views from Hammetschwand over Lucerne and its lake are best described as heavenly!,47.0007966679241,8.396010144225336,False,indooroutdoorclassifications,outdoor,,lucerne
454d9664-408c-4ac6-bd23-d1dd6a49bebb,Beginner golf lessons overlooking Lake Lucerne,The nine-hole golf course at the Bürgenstock Resort in the foothills of the Alps boasts enchantingly unique mountain views and makes the perfect place for beginners to try their hand at golf.,46.99570689726659,8.394709772683425,False,indooroutdoorclassifications,outdoor,,lucerne
6ea2feaa-f965-4108-b9ee-6b0566f58580,Hiking on Mount Pilatus,"Lucerne’s Pilatus mountain (2,118m above sea level) boasts some of the most spectacular views in Switzerland. From the summit, you can see across the Central Swiss Alps and the Jura all the way to France and the Black Forest in Germany.",46.97979,8.25563,False,sporttype,hikealpine,,lucerne
b5d8426c-0690-4b7c-9b4c-a9840819ad46,Herzschlaufe Seetal,"The tour «Herzschlaufe Seetal» leads from Eschenbach LU to Lenzburg and back for over nearly 120 km, all this away from traffic. The attractive E-bike route can be done in two days and shows an unfamiliar area of the cantons of Aargau and Lucerne.",47.1328851960866,8.31880730473653,False,seasons,summer,,lucerne
cef4cb48-8116-4121-ab33-66c222eeae1c,Immersed in the world of chocolate,,47.1138435036,8.3886614644,False,indooroutdoorclassifications,indoor,,lucerne
e2a85c7a-726c-46fd-aa80-9af596dd1848,Fixed Rope Park in Engelberg,"An unforgettable experience, pure adventure; that is Flying Fox. On the six courses of varying difficulty you can slowly approach your limits. You cross challenging balance bridges, hanging bridges and tyrolean slides loaded with action.",46.96701601213986,8.358823783081482,False,indooroutdoorclassifications,outdoor,,lucerne
fcdc061e-ba06-4d60-b13a-ce280c94ed5a,Across the vineyards by train,"The “Train des vignes” (vineyard train) runs on a fantastic route through the terraced vineyards of Lavaux, the landscape high above Lake Geneva designated a UNESCO World Heritage Site in 2007, with views of the Savoy and Valais Alps.",46.4307314291166,6.912179813843935,False,toursandsightseeingtype,trainrides,,montreux
fc314182-ff3b-42f5-9093-97674c05d0ca,Chocolate tour in Lavaux,"An unusual way to enjoy chocolate: as they hike through the Lavaux area, guests learn more about the history of everyone’s favourite sweet temptation and savour the delights of Grand Cru pralines.",46.4307314292,6.9121798139,False,indooroutdoorclassifications,outdoor,,montreux
b7e4fdfb-5d09-4919-a5c2-efed05de64c7,Piano Bar du Mirador,,46.4307314292,6.9121798139,False,seasons,winter,,montreux
7edd49eb-0f84-4334-a2e8-9720aa26afb3,Vinorama Wine Tour Lavaux,The unique center in the heart of the terraced vineyards of Lavaux (named World Heritage Site by UNESCO) is entirely dedicated to vines and wine.,46.4307314291166,6.912179813843935,False,dynamiccampaigntypes,urbanetipps,,montreux
2a182e60-fcf7-49d9-9246-c917eb5d456b,Guided tour and wine-tasting,"After a guided tour, the visitors have the opportunity to share a nice moment together with a glass of the ""Clos de Chillon"" wine.",46.4307314291166,6.912179813843935,False,month,allyear,,montreux
4cbb1fae-0eb2-477b-9231-1fc9e977294f,Lavaux Unesco exklusive Tour,"If you're looking for an exclusive event related to wine tasting or gastronomy, then Swiss Riviera Wine Tours can help you! They offer exciting possibilities and customized solutions for your special event needs.",46.4393201,6.9084728,False,indooroutdoorclassifications,outdoor,,montreux
fef443b3-7fc5-4ad2-971f-6e4871b683ef,Gaze over the Lavaux on a paddleboard,,46.4416542292,6.891643395,False,indooroutdoorclassifications,outdoor,,montreux
9569fb0a-27ed-4b82-a576-b6b15c715617,Tandem paragliding over Lake Geneva,,46.3966261461,6.9254606733,False,indooroutdoorclassifications,outdoor,,montreux
49922bf0-2487-42b0-968f-3154415526e2,FunPlanet Rennaz,FunPlanet Rennaz - it's 6'500m² to have fun and enjoy yourself under one roof! ,46.39662614602583,6.925460673293493,False,indooroutdoorclassifications,indoor,,montreux
d04a2eaf-2b22-48c9-865c-d4b44d235284,The Grangettes Nature Reserve,The Rhône Delta on the eastern shore of Lake Geneva is an internationally significant resting place for migrating songbirds and an important habitat for water and wading birds. So far over 250 species have been observed here.,46.39505084010618,6.898119707716987,False,indooroutdoorclassifications,outdoor,,montreux
ce5aca39-5861-4467-9905-74bec77f5ac5,Montreux - Rochers-de-Naye cogwheel railroad,"Rochers-de-Naye offers a unique panoramic view of the Swiss and French Alps: from the Eiger to Mont-Blanc and down to Lake Geneva – the cog railway takes guests up to an altitude of around 2,000m, where various experiences and opportunities for discovery begin.",46.432188934704,6.9777750942853,False,indooroutdoorclassifications,outdoor,,montreux
88ed574b-9ba5-4f2a-bcdf-83d5d3462a99,Musée de la Confrérie des Vignerons,"The old Wine Guild, generally known as the organiser of the ""Fêtes des Vignerons"", reveals its activities, its history and centuries-old traditions in this unique setting.",46.4583436140145,6.84892233270743,False,seasons,winter,,montreux
f173a9a2-c0ab-4c05-a323-dedbc0df747c,Aquaparc – fun in the water,"A tropical landscape of grottos, cascades, wave pools and caves can be found at the water park in Le Bouveret, the Valais town on the Rhône delta. The park guaranteed water-based fun for the whole family all year round.",46.38957723127886,6.860784586485675,False,wheelchairaccessibleclassifications,partiallywheelchairaccessible,,montreux
f47463d3-b9bc-4ada-800f-71400ce15d68,Swiss Camera Museum Vevey,The Swiss Camera Museum in Vevey displays cameras and photographs that date from the time of their invention to the present. The museum is housed in a historic building on the market square.,46.45929306472376,6.842963098860492,False,indooroutdoorclassifications,indoor,,montreux
30296bb6-5906-4b88-8cc4-17602b9ae472,Outdoor raclette with a view,Raclette is one of Switzerland’s most iconic specialities. There’s no better way to enjoy this dish than in the great outdoors. ,46.4628333,6.8419192,False,indooroutdoorclassifications,outdoor,,montreux
1092c6a6-e590-4606-9f59-032947c650e4,Vevey – the city of images,"Home to the world-renowned School of Photography, the Swiss Camera Museum and the Festival Images Vevey, this city on the shores of Lake Geneva is the photography capital of Switzerland. Vevey hosts Switzerland’s largest open-air visual arts festival every two years.
",46.4628333,6.8419192,False,toursandsightseeingtype,villagetour,,montreux
0235f446-49a2-4861-8db1-7c21e69b8e68,Fish your dish – catch your dinner,"Each day, Patrice goes out on Lake Geneva to catch fresh fish. He works at the five-star hotel Les Trois Couronnes and knows the Swiss Riviera like no other.",46.4628333,6.8419192,False,indooroutdoorclassifications,outdoor,,montreux
7082e590-b7c3-4e5c-84ab-d85088acb1b0,Swiss Vapeur Parc – All Aboard!,"On a scale of 1:4, steam locomotives drive through Swiss Vapeur Parc, a 17,000 square meter park with model buildings. The beautiful park, which is located near the shores of Lake Geneva and the mouth of the river Rhône, attracts model railway fans from all over Europe.",46.38120853753932,6.867385904457922,False,indooroutdoorclassifications,outdoor,,montreux
33e366a2-2c62-4987-8446-e29070cde044,Hire a luxury sailing yacht for a dream cruise,"Petite Arvine des Mers du Sud II is a Swiss-registered 38-foot (11m95 long, 3m98 wide) Beneteau Oceanis luxury monohull that can accommodate up to ten guests. To enjoy a cruise in the greatest comfort, the ideal number of passengers is between four and six. ",46.3858806058,6.8521531194,False,indooroutdoorclassifications,outdoor,,montreux
8646beb9-a743-4439-ad34-560a070e3b43,T.V. Tower Mont Pèlerin,"The Mont Pèlerin Television Tower is 122 meters high. It is Switzerland’s only television tower that is also an observation deck, which is accessible by elevator.",46.47692074182122,6.828601973299766,False,indooroutdoorclassifications,outdoor,,montreux
e2ed0f76-0ee3-49cc-bbfc-d5a48dfc2cdd,Le Baroque,Le Baroque is a legendary club in Geneva with an intimate ambiance due to its limited space. A glamorous setting with a select clientele.,46.20425691075482,6.145790370823815,False,indooroutdoorclassifications,indoor,,geneva
5a54f217-2120-49b3-8de7-d99730ff314e,Swiss Army Knife,,46.2033296,6.1456224,False,indooroutdoorclassifications,indoor,,geneva
4ccfd598-d4ed-4500-a47a-13140ef74184,Le Petit-Palace,"Nestled in the heart of the Old City, Le Petit-Palace is the oldest nightclub in Geneva. The building rests on a section of the wall of the former Geneva.",46.2026620499914,6.144791629651063,False,seasons,winter,,geneva
ecb80e7a-f488-4292-bfda-6b1e95898c32,Down by the riverside,"A new, natural look for the city: a fascinating riverscape opens up by the Sous-Terre bridge, in the heart of Geneva.",46.20725711356475,6.144591793147029,False,sporttype,bathingandswimming,,geneva
b69a46b9-1d78-46b1-8759-5ff8a717058c,Halle de Rive,Halle de Rive,46.20725711356475,6.144591793147029,False,seasons,winter,,geneva
9c6ca4c8-4b20-4d90-8454-4641d83ecf5c,Hotel & Restaurant Edelweiss,Hotel &amp; Restaurant Edelweiss***,46.20725711356475,6.144591793147029,False,toursandsightseeingtype,themed_evenings,,geneva
89e81219-f1cd-4035-ba6b-5e8e3b9501d9,Carouge – Shop at the Market,Carouge – Shop at the Market,46.20725711356475,6.144591793147029,False,month,allyear,,geneva
20a2c244-b014-40a7-b6b1-68bde5551f42,Mouettes,"The Mouettes (seagulls) are the small yellow water taxis that facilitate easy transport around Geneva. Throughout the year, four lines offer return trips linking both banks of Lake Geneva.",46.20725711356475,6.144591793147029,False,indooroutdoorclassifications,outdoor,,geneva
03ce50cf-867f-4ece-8808-8eaf1fe12974,Crest Castle,Ten years ago the region started to revive the old tradition of viticulture and has produced its own wine ever since.,46.20725711356475,6.144591793147029,False,indooroutdoorclassifications,indooroutdoor,,geneva
d0e14d3e-6cbc-469c-9608-701c712eede3,Maison Rousseau et Littérature (MRL),"A vivid introduction to give new insights into the legacy of one of Geneva’s most famous citizens, Jean-Jacques Rousseau.",46.2013864283889,6.146532245704428,False,seasons,winter,,geneva
234bbaaa-b559-43a9-a789-f5ef22f13de4,Fishing with Balthazar,,46.2057947163762,6.14878177642822,False,indooroutdoorclassifications,outdoor,,geneva
7cb50866-a24a-496b-abab-87a9d8be420d,Parc Aventure des Evaux – High-wire forest adventure,"The first tree climbing adventure in Geneva… adrenaline rush and fun guaranteed! Go ape in the trees, right in the heart of the city!",46.20581129129169,6.148759754235364,False,indooroutdoorclassifications,outdoor,,geneva
7571c1e0-b6aa-4ce1-a490-9c5b7d6a255c,Old Town Geneva,,46.20153052236855,6.14733216491316,False,indooroutdoorclassifications,outdoor,,geneva
344b8c94-7c59-4996-a125-5b2643988a3d,Grand Théâtre,"Geneva's Opera, a world renowned institution. A splendid opera house inspired by the architecture of the Parisian Palais Garnier, with top-notch programming for demanding music lovers.",46.20581129129169,6.148759754235364,False,seasons,winter,,geneva
2037149e-12cf-48ae-99db-f3f721c5b2d5,Geneva Watch Tour,The Geneva Watch Tour through the Old Town offers an entertaining journey through the realm of watchmaking.,46.20581129129169,6.148759754235364,False,toursandsightseeingtype,citytours,,geneva
e5e6fae6-c719-41a6-b950-67a4a069aa95,Introductory course in watchmaking ,"Discover the fascinating art of mechanical watchmaking in the Initium watchmaker's workshop. Using a screwdriver and tweezers, watch lovers can try for themselves and assemble a clockwork with great finesse and dexterity. 
",46.2083292,6.1454876,False,indooroutdoorclassifications,indoor,,geneva
c2ff8001-67c8-44e4-ad43-97c27932489c,Guided tours Geneva Tourism & Conventions,"Geneva, Jet d'Eau, Flower Clock and then what? Discover all the secrets of the city with guides from Geneva Tourism!",46.2083292,6.1454876,False,indooroutdoorclassifications,indooroutdoor,,geneva
ab0e969d-5f90-460d-8b6a-614c7e3885df,Geneva City Tour,"Discover Geneva on this bus tour as you visit ""International Geneva"", Geneva’s main tourist attractions and the Old Town.",46.2083292,6.1454876,False,indooroutdoorclassifications,indooroutdoor,,geneva
a3b2030c-9fe5-41e1-9260-f54275475d29,Golf in Geneva,"Embedded between the nearby Alps and rolling Jura hills, the city of Geneva lies in the bight where the Rhone flows from Lake Geneva. Owing to its humanitarian nature, this international city is known as “Capital of peace“.",46.20834681191176,6.145473015914302,False,indooroutdoorclassifications,outdoor,,geneva
48351f62-c8f6-478f-8d95-8ab359158ec2,Exploring Geneva as you run,"On a city break but can’t do without your daily run? Stay active with Go Running Tours while discovering all Geneva has to offer. 
",46.2083292,6.1454876,False,indooroutdoorclassifications,outdoor,,geneva
44ec9f44-6762-4764-a388-9c58e3f7c154,E-bike tour in the Geneva vineyards,"Discover the wonderful vineyards of Geneva on a comfortable e-bike tour. Naturally a winetasting is included.
",46.2083292,6.1454876,False,indooroutdoorclassifications,outdoor,,geneva
27440fd4-845b-4223-90b5-dfa44200e832,Guided tour: The flavours of Geneva chocolate,"On this guided tour, the experts from “Geneva Food Tour” present a selection of award-winning Geneva chocolate creations.
",46.2083292,6.1454876,False,indooroutdoorclassifications,indooroutdoor,,geneva
1a830653-48f1-492b-8b72-b9341a0a9758,Hot air balloon flights with Alpine panorama,"Ready to take off and experience one-of-a-kind views from Switzerland’s highest vantage point? A hot air balloon flight is definitely a memorable adventure and offers the best views over the city of Geneva.

",46.2083292,6.1454876,False,indooroutdoorclassifications,outdoor,,geneva
130ec76f-beea-4297-87e7-8e63be6818d2,A beach right in the heart of Geneva,"It’s finally time to head to the beach in Geneva! Eaux-Vives Beach raises the bar, with superb views of the Jet d’Eau water fountain and its new “Anneau Aquatique” ring-shaped platform right over the water, which is a lovely spot to relax.",46.2083292,6.1454876,False,indooroutdoorclassifications,outdoor,,geneva
a17d7bb7-3197-4a62-98a9-48f0fb82aa9c,Cathedral of Saint Pierre,"Due to its multicultural character, Geneva is often called the smallest metropolis. It has a lively Old Town with wine taverns, art galleries and antique dealers. The Cathedral of Saint Pierre sits on the peak of the hill on which the Old Town is located.",46.20122548568546,6.148194553656995,False,indooroutdoorclassifications,indoor,,geneva
5dd58423-e21c-4f22-8980-e434f66d90be,«Cheese Fondue» cruise,Relaxed atmosphere around a fondue pot.,46.20952053988228,6.150563934198846,False,indooroutdoorclassifications,indooroutdoor,,geneva
49ee10c4-b003-47b3-9b65-76d1141d3272,Gourmet cruises on Lake Geneva,Gourmet cruises on Lake Geneva,46.20952053988228,6.150563934198846,False,toursandsightseeingtype,themed_evenings,,geneva
886cae33-1c05-4a82-936c-dfd3b29d2323,Geneva Natural History Museum,"On the way, you can pop in to see the dinosaurs.",46.1989113373829,6.158303523519128,False,indooroutdoorclassifications,indoor,,geneva
a227139b-e41e-4aef-a7e0-364c0e3ade07,Bois de la Bâtie,"A wood in the middle of the city. The Bois de la Bâtie offers fabulous walks through 12 hectares of natural forest. Situated near the river Arve, the Bois de la Bâtie is a forest right in the heart of the city centre. It has an animal park and a large play area for children.",46.19833977402872,6.124190078347389,False,indooroutdoorclassifications,outdoor,,geneva
ea571fb2-8e45-49f7-9b1b-b08f76e9b4e9,Perle du Lac Park and Botanical Garden,"With its magical view of Mont-Blanc across the lake, Perle du Lac Park is the ideal place for relaxing moments spent by the lakeside. It’s no wonder that the wife of Rolex founder Hans Wilsdorf called this place the “pearl of the lake”.

",46.2205059,6.1504449,False,indooroutdoorclassifications,outdoor,,geneva
55ecede4-7540-4099-bf55-921219f351ca,Palais des Nations – headquarters of the UN in Europe,"The office of the United Nations in Geneva is the European headquarters of the UN, the other headquarters being in New York. The building complex, called the Palais des Nations, houses the UN Human Rights Council as well as the UN Office of the High Commissioner on Human Rights, among other agencies.",46.2230928344133,6.1386364333296,False,indooroutdoorclassifications,indoor,,geneva
e5295f06-ec7f-4182-9582-2a5222389ce8,Botanical Garden Geneva,"Roses and dahlias, medicinal plants, exotic blossoms and undemanding herbs: the Botanical Garden of Geneva houses over 16,000 species of plants. The exotic bird species in the zoo within the Botanical Garden are just as colorful as the flowers.",46.22825288561792,6.147502266094474,False,indooroutdoorclassifications,outdoor,,geneva
b3e35ab0-9143-489c-a652-338bd4a59739,River Rafting on the Arve,"Enjoy an action-packed outdoor adventure in the city. This special three-hour rafting trip covers eight kilometres and includes six waterfalls, offering a chance to discover Geneva's surroundings in a completely different way.",46.17790413571489,6.169481817910973,False,indooroutdoorclassifications,outdoor,,geneva
1f7bd315-e72b-444f-89e9-8d81c3ca22ba,Golf in the Zurich region,The Zurich region presents ideal surroundings and a host of ideas for all kinds of recreation and entertainment. Sophisticated city or pure and simple nature – the choice is yours.,47.3779878922044,8.54079620103721,False,indooroutdoorclassifications,outdoor,,zurich
04a02582-51d2-41f8-82fe-099dbce9fbcc,Food Tour – a guided walk through Zurich-West,Gourmets can discover the culinary aspects of Zurich on a guided walk through the trendy Zurich-West quarter.,47.3779878922044,8.54079620103721,False,indooroutdoorclassifications,indooroutdoor,,zurich
6921ad1f-ba18-4bdb-b11a-5879040f50a3,Milieu & Design – discover District 4,A guided tour through the area around the Langstrasse.,47.3779899127516,8.540584360809447,False,indooroutdoorclassifications,outdoor,,zurich
557a022d-1570-4a93-abb6-eb37e67c4f82,The Zürich Trolley Experience,Experience the exclusive city tour by letting the unique “Classic Trolley” taking you on your discovery tour of Zurich.,47.3779899127516,8.540584360809447,False,indooroutdoorclassifications,indoor,,zurich
248c8593-e36c-4f77-b6de-14a283bf9f74,Limmat river cruiser,The Limmat river cruiser takes you in comfort past the most beautiful sights of Zurich’s old town until the view of Lake Zurich opens up.,47.3779899127516,8.540584360809447,False,indooroutdoorclassifications,indooroutdoor,,zurich
78a01f68-e741-46bc-b325-41c4a79daf4a,Bahnhofstrasse,"Stretching for 1.4 kilometres from the main railway station to the lake, the Bahnhofstrasse is one of the most famous shopping streets in the world.",47.37639792292915,8.53962450510313,False,swisstainable,swisstainablelevel3,,zurich
f86eddfe-bdf4-41a9-8562-f99bffa06242,Discover Zurich by e-bike ,"Zürich is best discovered away from the well-known tourist attractions. On a guided or solo bike tour by e-bike, take the path less traveled through Zurich's outlying suburbs for a day that is memorable for all the right reasons. 
",47.3784045,8.53840330000003,False,indooroutdoorclassifications,outdoor,,zurich
c0ecd7ff-4831-4b87-a1f0-35437856aaca,Cult restaurants in Zurich,"Sniffing out good food in Zurich: The city’s foodie scene has been shaped by a number of well-known restaurants over the decades. 
",47.3784045,8.53840330000003,False,indooroutdoorclassifications,indooroutdoor,,zurich
b72b741d-a5a9-4769-bf10-f6dcb48bda79,Hiking on Zurich’s mountain,,47.3784045,8.53840330000003,False,indooroutdoorclassifications,outdoor,,zurich
b69aaaf4-96fb-4e23-8ecc-66ca841316f7,Witches in Zurich,,47.3784045,8.53840330000003,False,indooroutdoorclassifications,outdoor,,zurich
9f07740a-361d-4ed0-ac36-0a75c7e88cf0,Shop at well-known Zurich labels,"Zurich is a fashion hotspot and home to a multitude of well-known fashion labels. From Freitag bags and Tiger-Fink slippers to Viu glasses, Zurich is the birthplace of numerous fashion labels. ",47.3784045,8.53840330000003,False,indooroutdoorclassifications,indoor,,zurich
96955152-fb87-40f0-aa2a-1012497b2c3c,Architecture in Zurich Tour,From romanesque and historicism through to modern architecture – downtown Zurich boasts a diverse range of architectural styles.,47.3784045,8.53840330000003,False,toursandsightseeingtype,citytours,,zurich
92bf2c7c-8ed6-4bd0-a4c1-252a95b426b1,Discover Zurich’s open-air bars,"How better to spend a balmy summer’s evening than relaxing with a cool drink at one of Zurich’s atmospheric open-air bars? 
",47.3784045,8.53840330000003,False,indooroutdoorclassifications,outdoor,,zurich
8dcb922f-f853-4668-9bd4-2a5ebff1ded6,Night guard tour in Zurich,,47.3784045,8.53840330000003,False,indooroutdoorclassifications,outdoor,,zurich
7bf891be-bcaf-44a5-8b3f-b9bfaa4f02ee,Stand up paddling city tour,,47.3784045,8.53840330000003,False,indooroutdoorclassifications,outdoor,,zurich
41fba14f-e213-4620-9045-62765395c9e7,E-bike tour of public art,"Zurich boasts a wealth of public art, with some 1,300 works of art around the city just waiting to be discovered. The easiest way to explore them is on an e-bike.
",47.3784045,8.53840330000003,False,indooroutdoorclassifications,outdoor,,zurich
cfbb7055-bec0-4291-beb6-881393871a01,Jules Verne Bar,Breathtaking view from the tower at this former observatory.,47.3743745,8.5394897,False,seasons,winter,,zurich
558b9ed4-a01f-4901-8ae0-e23150273ad6,Jelmoli,,47.3740994474552,8.53788600555725,False,seasons,winter,,zurich
70c4dc16-2774-4583-8c8e-4c5cad5e6c25,Zurich museum on rails,"A train ride with an over 100 years old steam train! The ""Zürcher Museumsbahn"" offers this unique event which will make the stay in and around Zurich even more rememberable.",47.3770644162425,8.534804796067855,False,indooroutdoorclassifications,indoor,,zurich
8ce31c22-1a5e-4d4a-8121-d49838a3dab2,El Lokal,Get stranded on the last island in the Sihl. That’s only possible at the El Lokal. This is the bar for real Zurich mariners and everyone else.,47.37485768785146,8.53416355038709,False,seasons,winter,,zurich
dfc9a2a7-56a6-4aa3-8d13-3d2ee61d6a27,Schwarzenbach Kolonialwaren,,47.3714132,8.5439051,False,indooroutdoorclassifications,indoor,,zurich
36bd5ae2-1826-469a-a253-4fa6a049e442,Kaufleuten,The place to be for nightlife in Zurich.,47.3718881897127,8.53651046266378,False,seasons,winter,,zurich
1aa5822b-c169-4e67-9409-06d6821f0fea,Grossmünster,"The Grossmünster is an Evangelical Protestant church in the Old Town of Zurich and the city's landmark. The view from the church towers is spectacular: far across Lake Zurich to the Alps.

",47.37042056052768,8.543870545465415,False,month,allyear,,zurich
e38bdcd1-9771-4b92-b200-b950b11a6493,Prime Tower,"The Prime Tower is Zurich’s tallest building, a sparkling, glass-clad construction soaring 105.5 metres above the fashionable Zurich- West district.",47.36993883305531,8.542510017232726,False,indooroutdoorclassifications,indoor,,zurich
